0.000683,499,697,257,7.63E-06,0.00390625,3,89385371
0.001309,11,488,760,0.000488281,0.0625,1,4079680
0.003058,712,988,492,0.0625,1.53E-05,4,346100352
0.027773,934,283,664,0.0625,0.125,3,175509808
0.006521,987,310,998,0.000976562,3.05E-05,1,305358060
0.002078,1011,763,431,6.10E-05,3.81E-06,3,332470383
0.00084,568,253,205,6.10E-05,0.00390625,3,29459320
0.002052,262,4,997,0.03125,0.125,4,1044856
0.004177,678,766,968,0.00195312,0.000976562,1,502728864
0.010919,112,116,209,0.25,1,1,2715328
0.00064,136,929,455,0.25,1.53E-05,4,57486520
0.000917,28,598,528,0.00390625,0.03125,3,8840832
0.001278,193,381,204,1.53E-05,0.25,1,15000732
0.001475,908,147,324,0.000976562,0.000976562,2,43246224
0.028427,958,514,405,0.015625,0.5,1,199426860
0.00128,458,258,576,0.25,6.10E-05,2,68062464
0.01464,137,956,369,0.03125,0.25,4,48328668
0.004756,1004,858,600,0.00012207,3.05E-05,2,516859200
0.002805,625,698,835,0.00390625,0.000976562,3,364268750
0.002461,316,119,342,0.0078125,0.5,2,12860568
0.010287,982,229,897,0.015625,0.0625,1,201715566
0.010142,659,657,898,1,0.000488281,4,388800774
0.003064,843,420,706,0.00390625,3.05E-05,2,249966360
0.005632,450,885,873,0.25,0.00195312,1,347672250
0.000954,670,293,213,0.125,0.00012207,1,41814030
8.50E-05,288,339,38,0.015625,0.015625,4,3710016
0.00106,419,521,117,0.015625,0.00195312,3,25540983
0.026024,149,358,494,1,0.0625,1,26350948
0.002848,776,378,475,0.03125,3.05E-05,3,139330800
0.017114,646,574,359,0.125,0.0625,4,133118636
0.003126,592,276,817,0.000976562,0.00012207,1,133491264
0.015498,617,32,785,0.25,0.25,4,15499040
0.000327,108,704,586,0.00012207,3.05E-05,4,44554752
0.001162,263,627,705,0.000488281,0.00195312,1,116255205
0.005392,708,506,1007,0.0078125,7.63E-06,1,360755736
0.000102,373,951,51,6.10E-05,3.05E-05,3,18090873
0.004398,988,211,121,3.05E-05,0.00390625,1,25224628
0.002644,569,929,917,1.91E-06,0.000244141,2,484727117
0.006618,366,515,648,0.00012207,0.25,4,122141520
0.001643,796,704,256,0.000488281,0.03125,1,143458304
0.004309,480,372,792,0.0078125,6.10E-05,3,141419520
0.12617,933,888,749,0.5,0.03125,1,620549496
0.026106,824,562,721,0.125,0.03125,2,333886448
0.007298,955,254,943,0.25,0.000976562,2,228743510
0.005546,786,266,530,0.015625,0.0625,3,110810280
5.30E-05,26,464,170,0.0078125,0.00390625,3,2050880
0.001638,734,42,390,0.000244141,0.125,3,12022920
0.019715,207,132,414,0.25,0.5,3,11312136
0.000284,15,971,908,0.000976562,0.00195312,3,13225020
0.003845,799,463,886,0.015625,0.000244141,4,327764182
0.000409,346,759,217,3.05E-05,7.63E-06,2,56987238
0.000733,944,745,1,0.125,0.5,2,703280
0.000325,587,38,70,0.0078125,0.000488281,4,1561420
0.002672,982,417,97,0.000488281,0.5,2,39720918
0.008686,884,967,883,0.000488281,0.03125,3,754813124
0.002323,370,784,944,7.63E-06,0.000976562,4,273835520
0.000416,114,768,504,0.03125,0.00012207,3,44126208
0.002669,646,137,316,0.0078125,0.25,3,27966632
0.005235,356,550,811,0.5,0.00195312,1,158793800
0.000722,115,111,712,0.000976562,0.000244141,1,9088680
3.00E-05,61,502,48,6.10E-05,0.00012207,3,1469856
0.008483,709,155,921,6.10E-05,3.05E-05,1,101213295
0.002843,988,917,354,0.03125,7.63E-06,1,320722584
0.008875,986,120,882,0.00195312,0.00012207,4,104358240
0.000709,80,757,671,6.10E-05,0.0078125,3,40635760
0.070747,663,948,165,0.0078125,0.03125,2,103706460
0.000953,907,54,141,0.125,0.00390625,4,6905898
0.000474,76,479,969,0.03125,3.81E-06,4,35275476
0.000132,55,840,291,0.000976562,3.05E-05,3,13444200
0.020157,309,193,650,0.00012207,1,3,38764050
0.038411,396,754,948,1,0.0078125,1,283057632
0.002074,318,140,786,0.25,6.10E-05,3,34992720
0.02004,980,934,487,0.0625,0.03125,4,445760840
0.000752,379,710,136,0.015625,0.03125,1,36596240
0.003405,728,869,340,0.000976562,0.0625,1,215094880
0.002303,632,531,416,0.00195312,0.03125,2,139606272
0.000802,23,316,675,0.000976562,0.03125,3,4905900
0.046703,786,956,721,0.03125,0.125,4,541770936
0.005415,1015,903,604,0.000976562,0.015625,2,553593180
0.003167,901,856,326,0.03125,0.0078125,4,251429456
0.002158,854,915,512,1.53E-05,0.00195312,2,400081920
0.003395,292,85,301,0.0078125,1,3,7470820
0.001705,372,715,661,0.000976562,3.81E-06,2,175812780
0.011651,20,856,220,0.0078125,1,4,3766400
0.005052,1004,698,620,0.000244141,0.00195312,3,434491040
0.00031,33,769,992,0.5,0.000488281,3,25173984
0.000134,77,234,316,0.000976562,0.000976562,4,5693688
0.002199,565,711,171,7.63E-06,0.25,3,68693265
0.000912,265,511,482,0.00012207,0.00195312,4,65270030
0.033309,909,750,598,7.63E-06,1,3,407686500
0.000245,96,975,251,0.0625,0.00195312,2,23493600
0.001427,867,619,227,7.63E-06,0.015625,2,121824771
0.006729,429,116,597,3.05E-05,1,1,29709108
0.000442,572,276,97,6.10E-05,0.125,2,15313584
0.000567,762,535,156,0.000244141,0.000488281,3,63596520
0.003062,10,600,664,0.015625,0.125,2,3984000
0.001638,131,460,918,1,3.05E-05,1,55318680
0.001316,197,312,760,3.05E-05,0.00012207,1,46712640
0.000822,530,553,280,6.10E-05,7.63E-06,4,82065200
0.000123,16,952,881,0.5,1.53E-05,3,13419392
8.30E-05,338,550,43,0.000488281,0.00390625,3,7993700
0.003536,462,876,538,1,7.63E-06,3,217735056
0.00307,846,996,449,0.0625,3.81E-06,2,378334584
0.000974,904,829,109,0.0625,0.000976562,4,81686344
0.001759,670,827,474,0.000244141,0.00012207,1,262638660
0.002371,371,235,968,0.25,0.00195312,2,84395080
0.008337,590,836,328,0.015625,0.125,1,161782720
4.20E-05,160,691,45,0.25,0.000244141,3,4975200
0.010328,897,561,230,0.0078125,0.25,4,115739910
0.011868,771,911,954,0.00195312,0.0625,3,670071474
0.003014,990,212,548,0.0078125,0.000244141,4,115014240
0.000213,96,580,323,6.10E-05,0.000976562,1,17984640
0.002588,450,397,733,0.00012207,3.05E-05,1,130950450
0.002811,728,527,631,0.015625,0.00390625,4,242086936
0.00236,936,424,505,0.0625,3.05E-05,2,200416320
0.00658,833,578,273,0.015625,0.125,3,131442402
0.000822,292,481,330,0.00195312,0.0078125,1,46349160
0.001728,194,128,710,0.015625,0.0625,2,17630720
0.002024,172,891,802,1,6.10E-05,3,122908104
8.90E-05,131,540,88,0.00390625,0.0078125,4,6225120
0.002777,539,1007,968,0.00012207,3.05E-05,4,525404264
0.001308,562,1022,433,0.00390625,0.00195312,2,248699612
0.000304,944,791,39,0.00195312,0.03125,2,29121456
0.011494,314,102,609,0.015625,1,3,19505052
0.005492,217,471,424,0.00390625,0.25,2,43335768
0.003167,567,65,801,0.25,0.000244141,2,29520855
0.001477,775,163,286,6.10E-05,0.015625,4,36128950
0.000711,354,412,358,0.00195312,0.0078125,2,52213584
0.004465,914,716,751,0.000244141,0.000488281,1,491472424
0.003121,896,75,649,0.000244141,0.03125,2,43612800
4.00E-05,14,691,324,0.000976562,6.10E-05,3,3134376
0.002052,695,147,360,0.00390625,0.125,2,36779400
0.001608,495,197,414,0.000244141,0.125,3,40371210
0.001405,404,265,721,0.0625,3.05E-05,3,77190260
0.002628,706,649,752,0.000488281,7.63E-06,4,344561888
0.003114,691,446,881,0.000244141,0.00195312,2,271511866
0.000605,28,595,272,0.00195312,0.0625,4,4531520
0.00236,244,336,400,0.0078125,0.125,3,32793600
0.001201,303,141,288,0.00390625,0.0625,3,12304224
0.003957,122,67,424,0.25,0.25,1,3465776
0.000409,363,175,183,0.00390625,0.00390625,3,11625075
0.006117,757,316,942,0.000244141,0.000244141,3,225337704
0.002548,349,75,974,0.00195312,0.0625,4,25494450
0.001268,446,668,474,0.00195312,0.000488281,1,141217872
0.00027,116,512,416,0.0078125,0.000488281,4,24707072
0.000577,473,108,202,0.000488281,0.0078125,4,10318968
0.000583,176,241,107,0.000244141,0.25,2,4538512
0.000383,145,355,277,0.03125,0.00390625,3,14258575
0.01126,957,716,409,0.000488281,0.5,1,280251708
4.50E-05,85,528,64,3.05E-05,0.0078125,4,2872320
0.00206,634,897,411,0.00390625,0.015625,1,233734878
0.002473,218,39,736,0.25,0.0625,1,6257472
0.084843,816,967,18,0.5,1,1,14203296
0.005836,978,819,871,0.03125,0.000488281,1,697655322
0.105174,160,301,551,0.25,1,2,26536160
0.000399,72,956,992,0.00390625,0.000244141,4,68281344
0.000473,792,297,126,0.000488281,6.10E-05,4,29638224
0.002037,366,543,828,0.0625,1.53E-05,3,164555064
0.00113,799,962,298,0.00390625,7.63E-06,2,229054124
0.000563,515,875,167,0.125,7.63E-06,4,75254375
0.001021,342,377,301,0.0078125,0.00390625,3,38809134
0.230225,217,537,296,0.5,1,4,34492584
0.001877,486,980,532,0.00012207,1.53E-05,3,253380960
0.000876,549,410,288,0.00390625,0.0078125,2,64825920
0.000499,265,821,280,6.10E-05,7.63E-06,4,60918200
0.007079,75,463,204,0.0078125,1,3,7083900
0.00587,938,548,932,6.10E-05,0.00195312,2,479070368
0.002557,535,954,426,0.00012207,0.0625,4,217426140
0.018256,374,12,879,0.25,1,1,3944952
0.00473,817,648,793,0.000244141,0.00195312,2,419826888
0.014966,109,530,484,0.00012207,1,4,27960680
0.001143,951,153,246,1.53E-05,0.015625,2,35793738
0.003219,806,1006,645,0.0625,0.000976562,2,522989220
0.02145,492,226,1012,0.000976562,1,2,112526304
0.00323,984,986,669,0.00012207,6.10E-05,4,649079856
0.007433,337,535,202,0.00012207,1,1,36419590
0.001986,449,94,793,0.25,3.05E-05,2,33469358
0.453116,601,227,513,0.5,1,3,69987051
0.07318,170,780,376,0.0625,1,1,49857600
0.00033,180,307,368,0.0625,3.05E-05,4,20335680
0.010393,559,950,433,1.53E-05,0.5,1,229944650
0.000805,137,747,726,0.125,0.000244141,1,74298114
0.008407,824,528,678,1,0.00012207,3,294978816
0.001219,112,437,1002,0.5,0.00195312,2,49041888
0.201947,976,526,967,0.5,0.0625,1,496434592
0.003986,394,739,593,1,0.000976562,1,172661438
0.003222,241,615,543,0.00012207,0.125,2,80480745
0.001171,457,121,387,0.03125,3.05E-05,4,21399939
0.00222,809,571,431,0.00012207,1.53E-05,2,199095709
0.000316,570,86,24,0.00195312,1,4,1176480
0.002608,594,346,643,0.000244141,0.000976562,1,132151932
0.001005,998,351,196,0.000488281,0.00195312,1,68658408
0.00061,126,384,850,0.00195312,0.000976562,2,41126400
0.000191,570,191,32,0.125,0.015625,4,3483840
0.00424,748,310,738,0.000488281,0.00390625,4,171127440
0.001529,560,270,475,0.000244141,0.03125,3,71820000
0.001255,358,621,726,0.00012207,3.05E-05,4,161402868
0.01612,85,278,498,0.03125,1,4,11767740
0.000424,509,481,163,0.000976562,0.00390625,2,39907127
0.000363,692,410,78,3.81E-06,0.0625,4,22130160
0.003156,754,365,641,0.5,6.10E-05,3,176409610
0.000842,782,928,131,0.000976562,0.03125,3,95066176
0.009505,612,67,807,6.10E-05,1,4,33090228
0.000221,39,1015,794,0.5,3.05E-05,1,31430490
0.004399,706,559,781,0.03125,0.000488281,2,308224774
0.000567,16,529,978,0.000488281,0.015625,1,8277792
0.002334,483,146,977,0.00012207,1.53E-05,4,68896086
0.001969,579,408,682,1.53E-05,0.000976562,4,161110224
0.001675,619,430,340,3.81E-06,0.03125,3,90497800
0.00478,118,256,227,0.0625,0.5,2,6857216
0.049364,605,457,423,0.5,0.0625,4,116953155
0.000281,622,406,67,1.53E-05,0.000976562,3,16919644
0.000921,665,906,243,0.25,3.05E-05,4,146405070
0.002056,516,895,530,0.03125,0.000488281,1,244764600
0.03611,139,812,983,0.015625,0.5,2,110949244
0.000167,643,834,53,0.25,3.05E-05,2,28421886
0.009124,918,871,932,3.05E-05,0.0625,3,745206696
0.000804,375,929,299,0.000976562,0.00195312,4,104164125
0.005485,620,534,634,0.25,0.00390625,1,209904720
0.004802,973,851,510,0.00390625,0.00195312,4,422291730
0.001779,506,491,323,0.0625,0.00195312,1,80248058
0.006941,949,924,978,0.000976562,0.000244141,2,857584728
0.000396,550,54,142,0.03125,0.0078125,3,4217400
0.001687,453,318,546,0.5,6.10E-05,2,78653484
0.000682,609,60,234,0.0625,0.000488281,1,8550360
0.001747,256,612,982,1.53E-05,0.000488281,1,153851904
0.000841,321,251,527,0.015625,0.000976562,2,42460917
0.000212,1015,71,44,0.03125,0.000488281,2,3170860
0.000689,950,807,150,6.10E-05,0.00195312,1,114997500
0.000486,76,486,817,0.015625,0.00390625,4,30176712
0.000135,515,187,42,0.125,0.00390625,2,4044810
0.003983,947,508,94,0.00012207,1,1,45221144
0.289693,519,924,419,0.25,0.5,4,200933964
0.000469,217,822,356,0.000244141,0.00390625,1,63501144
0.001095,231,701,919,0.000244141,0.000488281,3,148814589
0.000699,247,367,556,1.53E-05,0.00195312,3,50400844
0.01839,412,343,560,0.25,0.0625,1,79136960
0.74931,937,787,532,0.125,1,4,392306908
0.005412,427,843,951,7.63E-06,0.0625,1,342322911
0.001407,321,440,901,0.00390625,0.000244141,1,127257240
6.70E-05,242,454,56,0.00195312,6.10E-05,4,6152608
0.000933,379,288,363,0.000244141,0.000976562,4,39622176
0.001199,693,798,345,1.53E-05,0.00390625,4,190789830
0.0033,786,478,295,1,3.05E-05,2,110833860
0.000176,314,503,114,3.05E-05,0.000244141,3,18005388
0.010579,775,825,1022,0.00012207,0.0625,1,653441250
5.19898,904,890,1003,0.5,1,3,806973680
0.008036,404,646,102,0.03125,0.5,2,26620368
0.005155,786,913,669,1.91E-06,1.91E-06,4,480086442
0.125705,716,319,752,0.5,0.125,1,171759808
0.003633,960,583,565,0.000488281,0.000976562,2,316219200
0.029362,509,75,925,0.03125,1,3,35311875
0.001535,405,329,787,7.63E-06,0.00012207,3,104863815
0.000351,758,994,87,0.5,6.10E-05,3,65550324
0.002606,520,991,844,3.05E-05,0.0078125,3,434930080
0.000423,353,595,152,7.63E-06,0.03125,3,31925320
0.001099,323,399,455,0.0625,0.000244141,4,58639035
0.005634,878,615,902,0.0625,3.05E-05,4,487052940
0.003815,511,600,174,0.00195312,0.25,2,53348400
0.003177,265,396,244,0.25,0.03125,4,25605360
0.000135,189,38,143,0.00390625,0.00195312,4,1027026
0.000259,72,665,598,0.125,7.63E-06,4,28632240
0.001659,448,29,523,0.015625,0.015625,3,6794816
0.000199,565,292,62,6.10E-05,0.03125,2,10228760
0.002459,801,716,280,0.125,0.00195312,3,160584480
0.002063,249,137,416,1,0.00390625,1,14191008
0.00197,227,8,464,0.5,0.25,1,842624
0.004528,628,567,953,7.63E-06,0.015625,1,339340428
0.006357,946,707,1022,0.00012207,0.000976562,1,683536084
0.260699,269,695,957,0.5,0.25,4,178915935
0.007192,317,846,232,0.25,0.03125,2,62218224
0.003899,956,314,509,0.00012207,0.0625,3,152793656
0.006787,830,738,865,0.000976562,0.00195312,2,529847100
0.051833,898,453,935,0.00195312,1,4,380352390
0.000842,539,57,241,6.10E-05,0.000976562,1,7404243
0.000521,383,800,86,0.000976562,0.0625,4,26350400
0.171623,285,405,517,1,0.25,1,59674725
0.002989,1008,622,382,6.10E-05,0.00390625,1,239504832
0.016196,423,262,806,0.03125,0.25,4,89325756
0.552772,856,709,254,0.25,1,3,154153616
7.00E-05,48,351,72,0.00390625,0.03125,2,1213056
0.13443,737,73,952,0.5,0.5,3,51218552
0.000667,516,880,173,7.63E-06,0.0078125,1,78555840
0.00271,1008,388,372,7.63E-06,0.125,4,145490688
0.004555,683,513,1021,0.00195312,0.0078125,3,357736959
0.001355,592,805,284,0.015625,1.53E-05,1,135343040
0.002101,539,270,262,0.03125,0.0625,4,38128860
0.002587,625,453,853,3.05E-05,0.00195312,4,241505625
0.000142,51,699,487,0.125,3.05E-05,1,17361063
0.081853,314,999,381,0.03125,1,4,119514366
0.000167,84,473,299,0.000244141,0.00390625,2,11879868
0.001309,837,402,222,0.00195312,0.00195312,1,74697228
0.062238,144,801,909,0.0078125,1,3,104847696
0.005946,863,479,742,0.03125,0.015625,1,306725734
0.000282,381,283,153,0.125,3.05E-05,3,16496919
0.092929,976,1005,826,0.25,0.03125,3,810206880
0.000918,343,327,385,0.00390625,6.10E-05,3,43181985
0.008124,781,707,487,0.00390625,0.125,2,268905329
0.005845,840,36,800,0.0078125,0.25,4,24192000
0.000691,669,331,154,0.00195312,6.10E-05,1,34101606
0.035718,270,612,657,0.00390625,1,2,108562680
0.058048,676,670,645,0.00390625,1,4,292133400
0.00044,441,454,205,0.0625,0.00012207,3,41043870
0.002812,587,188,972,0.000976562,3.05E-05,2,107266032
0.003939,287,151,410,0.0078125,0.5,3,17768170
0.001543,363,336,657,0.0625,0.00390625,3,80132976
0.148107,843,965,765,0.125,0.125,2,622323675
0.000148,65,788,9,0.015625,0.25,2,460980
0.019708,914,534,187,0.5,0.03125,3,91270212
0.00108,214,262,962,3.05E-05,0.00195312,2,53937416
0.000706,831,473,170,7.63E-06,0.0078125,3,66820710
0.08742,544,705,45,1,1,1,17258400
0.000201,17,450,1008,0.015625,0.00195312,4,7711200
0.00081,535,429,178,3.05E-05,0.0625,1,40853670
0.001133,307,108,505,0.000244141,0.125,2,16743780
0.006214,513,629,728,1,0.000488281,3,234908856
1.40E-05,19,489,45,0.000976562,0.00390625,1,418095
0.005979,855,896,817,0.015625,0.000488281,4,625887360
0.000985,318,373,343,0.5,0.000976562,1,40684602
0.000179,222,29,128,0.000976562,0.125,1,824064
0.001349,518,718,373,0.00390625,0.000244141,2,138727652
0.000377,82,361,726,6.10E-05,0.00390625,3,21491052
0.00413,533,113,614,6.10E-05,0.5,1,36980606
0.00933,260,489,218,0.0625,0.25,1,27716520
0.002636,192,80,483,0.0625,0.25,4,7418880
0.000645,197,607,518,0.00012207,0.0078125,1,61941922
0.001873,737,671,422,6.10E-05,0.0078125,2,208690394
0.050609,791,9,794,0.5,1,2,5652486
0.000577,482,50,150,0.00012207,0.015625,4,3615000
0.003309,591,51,739,0.00012207,0.0625,2,22274199
0.001961,466,747,522,0.00390625,0.0078125,2,181709244
0.003884,880,285,312,1,6.10E-05,2,78249600
0.150755,186,721,138,1,0.5,1,18506628
0.001013,255,14,402,0.03125,0.25,4,1435140
0.009582,76,572,632,3.05E-05,0.5,2,27474304
0.000431,279,78,125,0.03125,0.0625,4,2720250
0.00076,279,379,128,6.10E-05,0.25,4,13534848
0.00048,370,550,244,6.10E-05,0.000488281,3,49654000
0.001365,788,936,234,0.00012207,0.0078125,1,172590912
0.008147,546,958,583,0.000976562,0.125,4,304948644
0.001329,695,617,400,0.00012207,0.000244141,2,171526000
0.000979,726,593,201,7.63E-06,0.00195312,4,86534118
0.00423,13,960,355,0.03125,0.125,3,4430400
0.000211,36,767,119,0.000244141,0.03125,3,3285828
0.004761,786,782,910,0.25,3.05E-05,3,559333320
0.004773,101,683,822,0.25,0.015625,4,56704026
0.013616,323,516,1019,0.125,0.03125,4,169834692
0.003304,1004,494,533,3.05E-05,0.015625,1,264355208
0.00226,426,603,946,0.015625,0.00012207,2,243006588
0.001976,1014,278,301,7.63E-06,0.00195312,3,84849492
0.00216,461,820,943,0.000488281,7.63E-06,4,356472860
8.00E-06,681,998,2,7.63E-06,0.0078125,4,1359276
0.00306,969,773,591,6.10E-05,0.000244141,1,442680867
0.001479,440,857,700,0.015625,1.53E-05,3,263956000
0.033668,337,14,713,1,0.25,1,3363934
0.006533,777,711,1005,0.00390625,0.00012207,2,555209235
0.001349,254,951,300,3.05E-05,0.03125,3,72466200
0.006506,767,809,423,6.10E-05,0.25,3,262472769
0.000224,264,799,150,0.25,0.000244141,4,31640400
0.003762,634,382,326,0.125,0.015625,1,78953288
0.001804,874,18,283,0.0625,0.03125,2,4452156
0.001293,253,109,285,1,0.00390625,3,7859445
0.00023,981,166,39,0.000244141,0.125,1,6350994
0.001586,956,232,221,0.03125,0.0078125,1,49016032
0.000348,664,731,49,0.0625,0.0078125,4,23783816
0.001203,395,690,557,0.00012207,7.63E-06,1,151810350
0.00078,1024,311,155,0.0078125,0.00195312,3,49361920
0.000571,46,486,450,0.00195312,0.0078125,2,10060200
0.045917,88,913,543,1,0.0625,3,43626792
0.001778,891,879,300,0.00195312,3.05E-05,3,234956700
0.078088,117,573,975,0.125,0.5,1,65364975
0.00023,268,422,60,0.5,0.000976562,2,6785760
0.020709,711,509,443,1.53E-05,1,1,160321257
0.001025,259,124,389,0.00390625,0.0625,2,12493124
0.002441,407,767,900,0.00012207,3.05E-05,2,280952100
0.001303,950,163,66,0.0078125,0.5,3,10220100
0.000762,842,350,161,0.000244141,0.000488281,2,47446700
0.000288,199,127,181,0.25,0.00390625,1,4574413
0.000522,872,834,108,0.000488281,0.00012207,4,78542784
0.001162,987,653,110,0.00195312,0.00390625,2,70896210
0.000893,419,409,339,0.00390625,0.000488281,3,58094769
0.000532,215,810,409,0.00195312,7.63E-06,1,71227350
0.009332,296,297,106,1,0.0625,4,9318672
0.000893,415,4,333,0.00195312,0.0625,1,552780
0.000101,146,277,137,0.000244141,3.05E-05,1,5540554
9.70E-05,956,892,4,0.000976562,0.25,3,3411008
0.044693,940,683,857,1,0.00390625,3,550211140
0.004566,682,137,601,0.03125,0.0625,4,56153834
0.003969,386,621,330,3.05E-05,0.25,1,79102980
0.000412,298,808,27,0.00195312,0.25,3,6501168
0.004176,953,394,566,0.000976562,7.63E-06,1,212522812
0.000439,128,823,520,1.53E-05,6.10E-05,4,54778880
0.000891,211,592,294,0.0625,0.0078125,4,36724128
0.004975,82,299,531,0.000244141,0.5,2,13019058
0.001406,614,536,252,0.000488281,0.000976562,2,82934208
0.005573,846,953,855,0.125,0.000244141,3,689333490
0.001759,187,313,953,0.0625,0.00195312,3,55780043
0.003929,339,175,484,0.00195312,0.00195312,2,28713300
0.000317,158,21,268,0.00195312,0.0625,2,889224
0.000376,263,974,291,0.000976562,3.05E-05,2,74543142
0.003149,607,360,773,0.25,0.00012207,1,168915960
0.001142,349,349,676,0.0625,3.05E-05,2,82337476
0.001576,590,219,542,0.00195312,3.05E-05,1,70031820
0.57747,425,905,785,1,1,4,301930625
0.009252,865,413,922,0.000976562,0.0625,3,329379890
0.003718,781,308,967,0.000244141,0.000244141,4,232609916
0.006465,793,203,234,0.00195312,1,4,37669086
0.00137,748,392,364,0.000488281,6.10E-05,3,106730624
4.00E-05,96,388,12,0.000976562,0.125,3,446976
0.000402,177,855,41,0.5,0.0078125,1,6204735
0.001502,261,382,782,0.0078125,0.00195312,4,77966964
5.20E-05,245,553,35,0.0078125,0.000488281,3,4741975
0.00481,971,733,592,0.00390625,0.0078125,4,421351856
0.000323,911,584,49,0.000244141,0.015625,1,26069176
0.000362,10,437,429,0.000488281,0.03125,4,1874730
0.000358,310,999,196,0.00195312,0.000976562,4,60699240
0.001617,820,828,170,0.0078125,0.03125,2,115423200
0.001945,709,317,512,0.000976562,6.10E-05,2,115073536
0.006766,981,921,920,0.00195312,1.53E-05,4,831220920
0.006794,765,602,602,0.00390625,0.0625,2,277239060
0.002202,372,607,722,0.00195312,7.63E-06,4,163030488
0.714803,788,968,201,0.25,1,3,153319584
0.013905,1024,924,633,0.5,0.00195312,2,598929408
0.001215,357,988,669,6.10E-05,0.000488281,3,235967004
0.001573,474,873,627,6.10E-05,1.91E-06,4,259453854
0.003769,823,888,588,0.25,7.63E-06,2,429724512
0.000629,564,635,214,7.63E-06,0.00195312,1,76641960
0.006897,524,648,39,0.25,0.125,3,13242528
0.008864,861,667,671,0.00390625,0.015625,4,385346577
0.00357,432,132,398,0.015625,0.03125,2,22695552
0.001595,517,594,562,0.000244141,0.00390625,3,172589076
0.005856,455,224,618,0.00195312,0.015625,3,62986560
5.00E-05,170,415,25,0.015625,0.0078125,1,1763750
0.003421,762,335,564,0.000488281,0.00195312,3,143972280
0.000805,664,96,175,0.5,0.000976562,2,11155200
0.003145,688,226,517,0.0078125,0.00195312,1,80387296
0.01013,323,699,724,0.000976562,0.25,3,163462548
0.000395,111,539,425,3.05E-05,6.10E-05,1,25427325
0.009191,603,695,81,0.0625,0.25,2,33945885
8.00E-06,484,192,2,0.000976562,0.0625,1,185856
1.00E-05,340,182,2,0.00195312,0.25,3,123760
0.00056,613,1015,175,1.53E-05,7.63E-06,3,108884125
0.003489,775,291,546,6.10E-05,0.00195312,3,123136650
0.00087,387,1015,411,3.81E-06,0.00390625,3,161442855
0.003387,540,393,954,0.125,1.53E-05,1,202457880
0.000721,633,222,211,6.10E-05,0.03125,4,29650986
0.000111,347,852,51,3.05E-05,0.0078125,2,15077844
0.005171,596,326,990,7.63E-06,0.00012207,1,192353040
0.007145,710,477,935,0.25,0.00195312,1,316656450
0.001874,404,666,510,0.00390625,3.05E-05,3,137222640
0.005592,720,175,264,0.00012207,1,2,33264000
0.000226,87,866,428,0.00012207,1.53E-05,4,32246376
0.000972,625,202,274,1.53E-05,0.00195312,2,34592500
0.001174,414,871,458,0.000244141,0.00012207,2,165152052
9.60E-05,927,315,18,0.000976562,0.000488281,1,5256090
0.002663,367,695,810,3.05E-05,0.000976562,4,206602650
0.002866,577,524,833,0.000244141,0.00195312,1,251855884
0.015421,517,978,300,0.03125,0.125,3,151687800
0.004434,547,352,945,7.63E-06,0.03125,2,181954080
0.000561,308,489,319,0.0078125,0.00390625,3,48045228
0.007781,969,650,739,0.00195312,0.03125,1,465459150
0.000919,94,255,789,0.0625,0.000244141,3,18912330
